key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link,tournament_id,tournament_name,year,start_date,host_country,age_at_tournament,total_goals,penalty,own_goal,matches_played,matches_started,matches_as_substitute,positions_played,team_id,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,position,win_rate,avg_goals_per_match,avg_conceded_per_match
68,P-86410,Acosta,Kellyn,1995-07-24,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kellyn_Acosta,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,27.0,0.0,0.0,0.0,2.0,0.0,2.0,midfielder,T-83,3.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
69,P-52241,Acosta,Wendy,1989-12-19,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Wendy_Acosta,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,25.0,0.0,0.0,0.0,3.0,3.0,0.0,center back,T-17,3.0,0.0,2.0,1.0,3.0,4.0,-1.0,2.0,3.0,0.0,1.0,1.3333333333333333
70,P-63370,Acquah,Afriyie,1992-01-05,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Afriyie_Acquah,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,22.0,0.0,0.0,0.0,1.0,0.0,1.0,midfielder,T-32,3.0,0.0,1.0,2.0,4.0,6.0,-2.0,1.0,4.0,0.0,1.3333333333333333,2.0
71,P-43934,Acuña,Clarence,1975-02-08,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Clarence_Acu%C3%B1a,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,23.0,0.0,0.0,0.0,4.0,4.0,0.0,"midfielder, center midfielder",T-13,3.0,0.0,3.0,0.0,4.0,4.0,0.0,3.0,2.0,0.0,1.3333333333333333,1.3333333333333333
72,P-79480,Acuña,Juan,1923-01-11,0,1,0,0,0,1,1950,https://en.wikipedia.org/wiki/Juan_Acu%C3%B1a,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-73,6.0,3.0,1.0,2.0,10.0,12.0,-2.0,7.0,1.0,0.5,1.6666666666666667,2.0
73,P-73712,Acuña,Marcos,1991-10-28,0,0,1,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Marcos_Acu%C3%B1a,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,26.0,0.0,0.0,0.0,1.0,1.0,0.0,left midfielder,T-03,3.0,1.0,1.0,1.0,3.0,5.0,-2.0,4.0,2.0,0.3333333333333333,1.0,1.6666666666666667
74,P-17884,Acuña,Roberto,1972-03-25,0,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Roberto_Acu%C3%B1a,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,26.0,0.0,0.0,0.0,4.0,3.0,1.0,"midfielder, center midfielder",T-55,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,2.0,0.3333333333333333,1.0,0.3333333333333333
75,P-21395,Adam,Glen,1959-05-22,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Glen_Adam,WC-1982,1982 FIFA Men's World Cup,1982,1982-06-13,Spain,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-49,3.0,0.0,0.0,3.0,2.0,12.0,-10.0,0.0,4.0,0.0,0.6666666666666666,4.0
76,P-26945,Adamache,Stere,1941-08-17,0,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Stere_Adamache,WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,28.0,0.0,0.0,0.0,3.0,3.0,0.0,goal keeper,T-61,3.0,1.0,0.0,2.0,4.0,5.0,-1.0,2.0,3.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
77,P-34289,Adamec,Jozef,1942-02-26,0,0,0,0,1,2,"1962, 1970",https://en.wikipedia.org/wiki/Jozef_Adamec,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-21,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,3.0,2.0,0.3333333333333333,0.6666666666666666,1.0
78,P-24941,Adamolekun,Olufolasade,2001-02-21,1,0,0,1,0,1,2019,https://en.wikipedia.org/wiki/Olufolasade_Adamolekun,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,18.0,0.0,0.0,0.0,1.0,1.0,0.0,right midfielder,T-43,3.0,0.0,0.0,3.0,1.0,12.0,-11.0,0.0,4.0,0.0,0.3333333333333333,4.0
79,P-92795,Adams,Ferdinand,1903-05-03,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Ferdinand_Adams,WC-1930,1930 FIFA Men's World Cup,1930,1930-07-13,Uruguay,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-06,2.0,0.0,0.0,2.0,0.0,4.0,-4.0,0.0,3.0,0.0,0.0,2.0
80,P-40630,Adams,Stephen,1989-09-28,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Stephen_Adams_(footballer),WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,0.0,1.0,2.0,4.0,6.0,-2.0,1.0,4.0,0.0,1.3333333333333333,2.0
81,P-54003,Adams,Tony,1966-10-10,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Tony_Adams,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,31.0,0.0,0.0,0.0,4.0,4.0,0.0,center back,T-28,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
82,P-14151,Adams,Tyler,1999-02-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Tyler_Adams,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,23.0,0.0,0.0,0.0,4.0,4.0,0.0,"defensive midfielder, center midfielder",T-83,3.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
83,P-70505,Adamson,Jimmy,1929-04-04,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Jimmy_Adamson,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-28,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,0.3333333333333333,1.3333333333333333,1.0
84,P-56943,Adãozinho,not applicable,1923-04-02,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Ad%C3%A3o_Nunes_Dornelles,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,6.0,4.0,1.0,1.0,22.0,6.0,16.0,9.0,1.0,0.6666666666666666,3.6666666666666665,1.0
85,P-77757,Addo,Eric,1978-11-12,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Eric_Addo,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,27.0,0.0,0.0,0.0,4.0,2.0,2.0,"center midfielder, midfielder",T-32,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
86,P-23846,Addo,Otto,1975-06-09,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Otto_Addo,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,31.0,0.0,0.0,0.0,2.0,1.0,1.0,"right midfielder, midfielder",T-32,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
87,P-56284,Addy,Lee,1985-09-26,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Lee_Addy,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,3.0,1.0,2.0,"defender, center back",T-32,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
88,P-48772,Adebayor,Emmanuel,1984-02-26,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Emmanuel_Adebayor,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,22.0,0.0,0.0,0.0,3.0,3.0,0.0,center forward,T-77,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,0.0,4.0,0.0,0.3333333333333333,2.0
89,P-55821,Adekugbe,Sam,1995-01-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sam_Adekugbe,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,27.0,0.0,0.0,0.0,3.0,1.0,2.0,"defender, left back",T-12,3.0,0.0,0.0,3.0,2.0,7.0,-5.0,0.0,4.0,0.0,0.6666666666666666,2.3333333333333335
90,P-03894,Adelardo,not applicable,1939-09-26,0,0,0,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Adelardo_Rodr%C3%ADguez,WC-1962,1962 FIFA Men's World Cup,1962,1962-05-30,Chile,22.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-73,3.0,1.0,0.0,2.0,2.0,3.0,-1.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.0
91,P-42799,Adeleye,Dele,1988-12-25,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Dele_Adeleye,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,0.0,1.0,2.0,3.0,5.0,-2.0,1.0,4.0,0.0,1.0,1.6666666666666667
92,P-49381,Ademir,not applicable,1922-11-08,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Ademir_Marques_de_Menezes,WC-1950,1950 FIFA Men's World Cup,1950,1950-06-24,Brazil,27.0,9.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,6.0,4.0,1.0,1.0,22.0,6.0,16.0,9.0,1.0,0.6666666666666666,3.6666666666666665,1.0
93,P-56969,Adepoju,Mutiu,1970-12-22,0,0,0,1,0,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Mutiu_Adepoju,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,23.0,0.0,0.0,0.0,4.0,0.0,4.0,midfielder,T-50,3.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,1.0,0.6666666666666666,2.0,0.6666666666666666
94,P-05901,Adeyemi,Karim,2002-01-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Karim_Adeyemi,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-31,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,3.0,0.3333333333333333,2.0,1.6666666666666667
95,P-65216,Adiyiah,Dominic,1989-11-29,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Dominic_Adiyiah,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,20.0,0.0,0.0,0.0,2.0,0.0,2.0,forward,T-32,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
96,P-17027,Adjei,Sammy,1980-09-01,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Sammy_Adjei,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
97,P-47010,Ado,not applicable,1946-07-04,0,1,0,0,0,1,1970,https://en.wikipedia.org/wiki/Ado_(footballer),WC-1970,1970 FIFA Men's World Cup,1970,1970-05-31,Mexico,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,3.0,3.0,0.0,0.0,8.0,3.0,5.0,6.0,1.0,1.0,2.6666666666666665,1.0
98,P-67189,Adomah,Albert,1987-12-13,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Albert_Adomah,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,26.0,0.0,0.0,0.0,1.0,0.0,1.0,midfielder,T-32,3.0,0.0,1.0,2.0,4.0,6.0,-2.0,1.0,4.0,0.0,1.3333333333333333,2.0
99,P-40825,Adriana,not applicable,1968-12-26,1,0,0,0,1,1,1991,"https://en.wikipedia.org/wiki/Adriana_(footballer,_born_1968)",WC-1991,1991 FIFA Women's World Cup,1991,1991-11-16,China,22.0,0.0,0.0,0.0,2.0,2.0,0.0,forward,T-09,3.0,1.0,0.0,2.0,1.0,7.0,-6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,2.3333333333333335
100,P-20372,Adriano,not applicable,1982-02-17,0,0,0,0,1,1,2006,"https://en.wikipedia.org/wiki/Adriano_(footballer,_born_1982)",WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,24.0,2.0,0.0,0.0,4.0,3.0,1.0,"center forward, forward",T-09,3.0,3.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0,1.0,2.3333333333333335,0.3333333333333333
101,P-47833,Advíncula,Luis,1990-03-02,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Luis_Adv%C3%ADncula,WC-2018,2018 FIFA Men's World Cup,2018,2018-06-14,Russia,28.0,0.0,0.0,0.0,3.0,3.0,0.0,right back,T-56,3.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
102,P-32222,Aebischer,Michel,1997-01-06,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Michel_Aebischer,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,25.0,0.0,0.0,0.0,1.0,0.0,1.0,midfielder,T-75,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,2.0,0.6666666666666666,1.3333333333333333,1.0
103,P-80329,Aeby,Georges,1910-09-10,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Georges_Aeby,WC-1938,1938 FIFA Men's World Cup,1938,1938-06-04,France,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
104,P-40938,Aeby,Paul,1910-09-10,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Paul_Aeby,WC-1938,1938 FIFA Men's World Cup,1938,1938-06-04,France,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
105,P-09681,Aedo,Yanara,1993-08-05,1,0,0,0,1,1,2019,https://en.wikipedia.org/wiki/Yanara_Aedo,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,25.0,0.0,0.0,0.0,2.0,2.0,0.0,center midfielder,T-13,3.0,1.0,0.0,2.0,2.0,5.0,-3.0,3.0,3.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
106,P-81141,Afellay,Ibrahim,1986-04-02,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Ibrahim_Afellay,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,3.0,0.0,3.0,midfielder,T-48,3.0,3.0,0.0,0.0,5.0,1.0,4.0,9.0,1.0,1.0,1.6666666666666667,0.3333333333333333
107,P-05368,Afful,Harrison,1986-06-24,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Harrison_Afful,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,27.0,0.0,0.0,0.0,2.0,2.0,0.0,right back,T-32,3.0,0.0,1.0,2.0,4.0,6.0,-2.0,1.0,4.0,0.0,1.3333333333333333,2.0
108,P-47319,Afif,Akram,1996-11-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Akram_Afif,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,26.0,0.0,0.0,0.0,3.0,3.0,0.0,center forward,T-59,3.0,0.0,0.0,3.0,1.0,7.0,-6.0,0.0,4.0,0.0,0.3333333333333333,2.3333333333333335
109,P-55727,Afolabi,Rabiu,1980-04-18,0,0,1,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Rabiu_Afolabi,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,4.0,0.0,0.3333333333333333,1.0
110,P-76618,Afonin,Valentin,1939-12-22,0,0,1,1,0,2,"1966, 1970",https://en.wikipedia.org/wiki/Valentin_Afonin,WC-1966,1966 FIFA Men's World Cup,1966,1966-07-11,England,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-72,3.0,3.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,1.0,2.0,0.3333333333333333
111,P-00279,Afonsinho,not applicable,1914-03-08,0,0,0,1,0,1,1938,"https://en.wikipedia.org/wiki/Afonsinho_(footballer,_born_1914)",WC-1938,1938 FIFA Men's World Cup,1938,1938-06-04,France,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
112,P-13639,Afriyie,Daniel,2001-06-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Daniel_Afriyie,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-32,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.0,0.3333333333333333,1.6666666666666667,2.3333333333333335
113,P-30416,Agassa,Kossi,1978-07-02,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Kossi_Agassa,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,27.0,0.0,0.0,0.0,3.0,3.0,0.0,goal keeper,T-77,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,0.0,4.0,0.0,0.3333333333333333,2.0
114,P-53035,Agbim,Chigozie,1984-11-28,0,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Chigozie_Agbim,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,1.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,0.3333333333333333,1.0,1.0
115,P-68499,Agbo,Hans,1967-09-26,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Hans_Agbo,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,26.0,0.0,0.0,0.0,3.0,3.0,0.0,defender,T-11,3.0,0.0,1.0,2.0,3.0,11.0,-8.0,1.0,4.0,0.0,1.0,3.6666666666666665
116,P-08310,Agboh,Kuami,1977-12-28,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Kuami_Agboh,WC-2006,2006 FIFA Men's World Cup,2006,2006-06-09,Germany,28.0,0.0,0.0,0.0,1.0,1.0,0.0,center midfielder,T-77,3.0,0.0,0.0,3.0,1.0,6.0,-5.0,0.0,4.0,0.0,0.3333333333333333,2.0
117,P-77276,Agbonavbare,Wilfred,1966-10-05,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Wilfred_Agbonavbare,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,1.0,0.6666666666666666,2.0,0.6666666666666666
118,P-52264,Agger,Daniel,1984-12-12,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Daniel_Agger,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,25.0,1.0,0.0,1.0,3.0,3.0,0.0,center back,T-22,3.0,1.0,0.0,2.0,3.0,6.0,-3.0,3.0,3.0,0.3333333333333333,1.0,2.0
119,P-74228,Aghahowa,Julius,1982-02-12,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Julius_Aghahowa,WC-2002,2002 FIFA Men's World Cup,2002,2002-05-31,"Korea, Japan",20.0,1.0,0.0,0.0,3.0,3.0,0.0,"right winger, center forward",T-50,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,4.0,0.0,0.3333333333333333,1.0
120,P-15991,Agnew,Lindsay,1995-03-31,1,0,1,0,0,1,2019,https://en.wikipedia.org/wiki/Lindsay_Agnew,WC-2019,2019 FIFA Women's World Cup,2019,2019-06-07,France,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-12,3.0,2.0,0.0,1.0,4.0,2.0,2.0,6.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
121,P-72797,Agoos,Jeff,1968-05-02,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Jeff_Agoos,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-83,3.0,0.0,0.0,3.0,1.0,5.0,-4.0,0.0,4.0,0.0,0.3333333333333333,1.6666666666666667
122,P-44105,Agrebi,Hamadi,1951-03-20,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Mohamed_Ben_Rehaiem,WC-1978,1978 FIFA Men's World Cup,1978,1978-06-01,Argentina,27.0,0.0,0.0,0.0,3.0,3.0,0.0,midfielder,T-79,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.3333333333333333,1.0,0.6666666666666666
123,P-25342,Agu,Alloysius,1967-07-12,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Alloysius_Agu,WC-1994,1994 FIFA Men's World Cup,1994,1994-06-17,United States,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-50,3.0,2.0,0.0,1.0,6.0,2.0,4.0,6.0,1.0,0.6666666666666666,2.0,0.6666666666666666
124,P-77856,Águas,Rui,1960-04-28,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Rui_%C3%81guas_(footballer),WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,26.0,0.0,0.0,0.0,1.0,0.0,1.0,forward,T-58,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,2.0,4.0,0.3333333333333333,0.6666666666666666,1.3333333333333333
125,P-47490,Aguerd,Nayef,1996-03-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nayef_Aguerd,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,26.0,1.0,0.0,1.0,4.0,4.0,0.0,center back,T-47,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
126,P-17292,Agüero,Juan Bautista,1935-06-24,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Juan_Bautista_Ag%C3%BCero,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,Sweden,22.0,2.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-55,3.0,1.0,1.0,1.0,9.0,12.0,-3.0,3.0,3.0,0.3333333333333333,3.0,4.0
127,P-36870,Agüero,Sergio,1988-06-02,0,0,0,0,1,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,22.0,0.0,0.0,0.0,3.0,1.0,2.0,"forward, right forward",T-03,3.0,3.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0,1.0,2.3333333333333335,0.3333333333333333
128,P-75197,Aguie,Sophie,1996-12-31,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Sophie_Aguie,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,18.0,0.0,0.0,0.0,1.0,1.0,0.0,center back,T-42,3.0,0.0,0.0,3.0,3.0,16.0,-13.0,0.0,4.0,0.0,1.0,5.333333333333333
129,P-76705,Aguilar,Abel,1985-01-06,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Abel_Aguilar,WC-2014,2014 FIFA Men's World Cup,2014,2014-06-12,Brazil,29.0,0.0,0.0,0.0,3.0,3.0,0.0,center midfielder,T-16,3.0,3.0,0.0,0.0,9.0,2.0,7.0,9.0,1.0,1.0,3.0,0.6666666666666666
130,P-72265,Aguilar,Lorena,1985-07-06,1,0,1,0,0,1,2015,https://en.wikipedia.org/wiki/Lorena_Aguilar,WC-2015,2015 FIFA Women's World Cup,2015,2015-06-06,Canada,29.0,0.0,0.0,0.0,3.0,3.0,0.0,"center back, defensive midfielder",T-25,3.0,0.0,0.0,3.0,1.0,17.0,-16.0,0.0,4.0,0.0,0.3333333333333333,5.666666666666667
131,P-01835,Aguilar,Paul,1986-03-06,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Paul_Aguilar,WC-2010,2010 FIFA Men's World Cup,2010,2010-06-11,South Africa,24.0,0.0,0.0,0.0,1.0,1.0,0.0,right back,T-46,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,0.3333333333333333,1.0,0.6666666666666666
132,P-43460,Aguilar,Samuel,1933-03-16,0,1,0,0,0,1,1958,https://en.wikipedia.org/wiki/Samuel_Aguilar,WC-1958,1958 FIFA Men's World Cup,1958,1958-06-08,Sweden,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-55,3.0,1.0,1.0,1.0,9.0,12.0,-3.0,3.0,3.0,0.3333333333333333,3.0,4.0
133,P-44957,Aguilera,Brandon,2003-06-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Brandon_Aguilera,WC-2022,2022 FIFA Men's World Cup,2022,2022-11-20,Qatar,19.0,0.0,0.0,0.0,3.0,1.0,2.0,"midfielder, left midfielder",T-17,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,4.0,0.3333333333333333,1.0,3.6666666666666665
134,P-57189,Aguilera,Carlos,1964-09-21,0,0,0,0,1,2,"1986, 1990",https://en.wikipedia.org/wiki/Carlos_Aguilera_(Uruguayan_footballer),WC-1986,1986 FIFA Men's World Cup,1986,1986-05-31,Mexico,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-84,3.0,0.0,2.0,1.0,2.0,7.0,-5.0,2.0,3.0,0.0,0.6666666666666666,2.3333333333333335
135,P-08700,Aguilera,Carlos,1969-05-22,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Carlos_Aguilera_(Spanish_footballer),WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,29.0,0.0,0.0,0.0,2.0,2.0,0.0,right back,T-73,3.0,1.0,1.0,1.0,8.0,4.0,4.0,4.0,3.0,0.3333333333333333,2.6666666666666665,1.3333333333333333
136,P-11212,Aguilera,Edgar,1975-07-28,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Edgar_Aguilera,WC-1998,1998 FIFA Men's World Cup,1998,1998-06-10,France,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,T-55,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,2.0,0.3333333333333333,1.0,0.3333333333333333
